"","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P","P"
"535",0.647,0.5776,0.557,0.6224,0.654,0.5768,0.5569,0.6184,0.579,0.6007,0.5365,0.576,0.5235,0.5106,0.5271,0.6613,0.7155,0.73,0.7056,0.692,0.5506,0.5625,0.6221,0.6398,0.656
"536",0.5725,0.5428,0.5184,0.5384,0.561,0.5964,0.6314,0.6147,0.559,0.6141,0.6006,0.56,0.5907,0.6212,0.5836,0.4684,0.5075,0.5385,0.528,0.663,0.6595,0.6479,0.6066,0.592,0.6835
"537",0.5025,0.4636,0.3579,0.5302,0.4535,0.6193,0.6378,0.6615,0.6105,0.6534,0.6358,0.6505,0.6636,0.6726,0.682,0.5249,0.496,0.573,0.5906,0.5185,0.6379,0.5505,0.6012,0.6439,0.4845
"538",0.506,0.4984,0.4252,0.5582,0.452,0.598,0.6357,0.6297,0.5735,0.642,0.3445,0.326,0.3528,0.342,0.3857,0.7166,0.77,0.7345,0.6692,0.713,0.69,0.6102,0.6096,0.5786,0.7025
"539",0.4945,0.5192,0.5768,0.5508,0.539,0.4083,0.4712,0.4137,0.435,0.4835,0.5557,0.591,0.6075,0.5799,0.5665,0.5848,0.538,0.5795,0.5994,0.5175,0.5416,0.5631,0.5317,0.5003,0.6105
"540",0.5765,0.4872,0.5761,0.5352,0.5545,0.6292,0.6754,0.6723,0.6165,0.6567,0.6014,0.638,0.6808,0.6307,0.6398,0.6619,0.5785,0.6715,0.6132,0.6315,0.4806,0.5472,0.5295,0.5067,0.5185
"541",0.426,0.5216,0.5007,0.4954,0.4765,0.5548,0.6386,0.5389,0.5835,0.6102,0.3496,0.389,0.3791,0.4184,0.4428,0.5036,0.63,0.4875,0.5592,0.568,0.3901,0.5213,0.4368,0.452,0.4875
"542",0.4765,0.4042,0.3969,0.4382,0.5145,0.4901,0.4768,0.5379,0.509,0.4813,0.5255,0.49,0.5212,0.5638,0.547,0.5331,0.55,0.522,0.5214,0.5265,0.4803,0.4247,0.3442,0.407,0.4835
"543",0.5325,0.531,0.5103,0.5056,0.539,0.4578,0.4504,0.4286,0.4855,0.4517,0.3956,0.3835,0.3313,0.4341,0.3984,0.266,0.3145,0.3085,0.3248,0.2725,0.4525,0.4133,0.4562,0.4603,0.3735
"544",0.5805,0.5362,0.4999,0.6206,0.6355,0.5387,0.5499,0.5858,0.5065,0.5749,0.5222,0.5675,0.5538,0.541,0.5323,0.5505,0.524,0.426,0.563,0.541,0.5251,0.4189,0.4392,0.3773,0.5335
"545",0.5715,0.514,0.4505,0.5632,0.5215,0.5998,0.6242,0.5973,0.5975,0.66,0.5458,0.552,0.566,0.6122,0.6232,0.5987,0.5755,0.4515,0.528,0.466,0.5792,0.5401,0.6082,0.6136,0.6095
"546",0.5405,0.5938,0.5918,0.6038,0.603,0.4808,0.4956,0.4836,0.4895,0.4407,0.4626,0.4695,0.4488,0.5404,0.5118,0.458,0.347,0.39,0.3954,0.39,0.5217,0.5603,0.5635,0.6222,0.5975
"547",0.6135,0.5636,0.527,0.565,0.58,0.4518,0.5036,0.4193,0.471,0.4554,0.5067,0.5645,0.5392,0.5287,0.531,0.4643,0.3575,0.426,0.3958,0.399,0.4341,0.4391,0.3478,0.3477,0.302
"548",0.457,0.4766,0.3989,0.3636,0.3895,0.449,0.4867,0.5396,0.537,0.4711,0.3222,0.335,0.2993,0.3057,0.3126,0.5979,0.574,0.4975,0.602,0.5645,0.4131,0.441,0.3447,0.2989,0.262
"549",0.685,0.6896,0.6997,0.7262,0.7035,0.4953,0.4796,0.5006,0.522,0.4638,0.5881,0.65,0.6781,0.645,0.6753,0.6322,0.613,0.507,0.664,0.5605,0.6166,0.5671,0.6653,0.5729,0.612
"550",0.7045,0.608,0.6701,0.6288,0.574,0.5421,0.5544,0.5592,0.587,0.5266,0.4119,0.4125,0.3859,0.3719,0.4416,0.4908,0.55,0.4625,0.5268,0.457,0.4875,0.4747,0.4604,0.5353,0.4785
"551",0.563,0.5366,0.5422,0.524,0.4825,0.5606,0.5311,0.6234,0.6105,0.5653,0.6065,0.5615,0.5961,0.5791,0.5325,0.4072,0.47,0.4155,0.4654,0.395,0.4752,0.4695,0.4805,0.493,0.4805
"552",0.717,0.755,0.7578,0.846,0.7785,0.4727,0.3986,0.3104,0.3855,0.4538,0.5637,0.58,0.5748,0.5929,0.5773,0.8112,0.7945,0.763,0.7496,0.7965,0.6957,0.679,0.6019,0.6163,0.734
"553",0.525,0.517,0.5289,0.5136,0.485,0.6415,0.6708,0.6914,0.645,0.654,0.6446,0.6315,0.6398,0.6282,0.6309,0.7284,0.778,0.7365,0.5936,0.7545,0.6211,0.5847,0.6415,0.6285,0.657
"554",0.648,0.594,0.6932,0.6522,0.7075,0.7364,0.7386,0.6952,0.6535,0.7292,0.6667,0.6335,0.723,0.6934,0.7012,0.7519,0.766,0.735,0.6856,0.672,0.7425,0.6365,0.7055,0.6565,0.7125
"555",0.696,0.7284,0.7519,0.7522,0.745,0.5969,0.6129,0.5146,0.5605,0.5618,0.3912,0.359,0.3563,0.4233,0.4424,0.6008,0.509,0.4585,0.5642,0.4605,0.5888,0.6063,0.5754,0.5081,0.579
"556",0.5055,0.4832,0.4715,0.489,0.4625,0.6015,0.5564,0.6379,0.608,0.5649,0.5832,0.59,0.6651,0.6658,0.5965,0.6331,0.6625,0.6675,0.6406,0.706,0.6408,0.6049,0.6216,0.6478,0.6355
"557",0.699,0.6736,0.7043,0.672,0.65,0.3309,0.3651,0.3467,0.384,0.3293,0.5873,0.5955,0.5674,0.5969,0.6421,0.3917,0.4595,0.4085,0.4422,0.385,0.5033,0.5344,0.4954,0.4751,0.469
"558",0.7075,0.6118,0.683,0.5782,0.6065,0.5379,0.5085,0.5435,0.533,0.5116,0.6812,0.627,0.6786,0.6308,0.627,0.64,0.5825,0.6185,0.5712,0.6065,0.6438,0.6904,0.6676,0.6105,0.647
"559",0.4625,0.452,0.3642,0.4226,0.4,0.4897,0.5678,0.4654,0.48,0.4785,0.4517,0.4615,0.439,0.5359,0.4934,0.458,0.347,0.39,0.3954,0.39,0.5989,0.5913,0.5947,0.6204,0.651
"560",0.7185,0.6504,0.7136,0.7024,0.6505,0.7238,0.702,0.7076,0.6355,0.6937,0.4981,0.5195,0.5156,0.5507,0.5448,0.4571,0.55,0.5555,0.5018,0.6235,0.4797,0.5327,0.536,0.5221,0.5205
"561",0.492,0.5476,0.5023,0.5,0.4925,0.4642,0.4379,0.4065,0.381,0.4115,0.5517,0.569,0.6078,0.612,0.5585,0.5355,0.497,0.571,0.642,0.529,0.4848,0.5967,0.6006,0.4918,0.627
"562",0.7155,0.7364,0.7562,0.8408,0.7765,0.4995,0.4772,0.5787,0.5545,0.454,0.5766,0.651,0.5916,0.5894,0.5674,0.7106,0.6925,0.653,0.7342,0.643,0.5854,0.7217,0.6525,0.604,0.6405
"563",0.5685,0.5198,0.6043,0.4986,0.5655,0.519,0.5057,0.5621,0.603,0.4408,0.5478,0.564,0.5833,0.551,0.567,0.5207,0.633,0.5595,0.5414,0.5225,0.3198,0.2581,0.2631,0.3329,0.2285
"564",0.71,0.727,0.7431,0.8308,0.7665,0.7672,0.7159,0.7019,0.649,0.7431,0.7135,0.7285,0.7568,0.7325,0.7448,0.6755,0.727,0.7,0.788,0.7545,0.6389,0.5483,0.6167,0.5236,0.659
"565",0.61,0.5348,0.5589,0.5864,0.5565,0.5039,0.5535,0.5529,0.5235,0.5579,0.6059,0.5975,0.6925,0.6036,0.5821,0.4612,0.4955,0.4925,0.5168,0.453,0.4536,0.5458,0.6346,0.5777,0.538
"566",0.474,0.398,0.46,0.3756,0.457,0.5836,0.6309,0.6228,0.552,0.614,0.5513,0.59,0.6317,0.6473,0.5905,0.7728,0.7655,0.7505,0.637,0.7635,0.6061,0.5267,0.5591,0.5764,0.5405
"567",0.723,0.6642,0.722,0.6842,0.661,0.3934,0.3946,0.4302,0.3565,0.3765,0.5752,0.626,0.5963,0.5887,0.5503,0.6501,0.7,0.7065,0.7246,0.634,0.3083,0.3284,0.4522,0.4057,0.4385
"568",0.426,0.5216,0.5007,0.4954,0.4765,0.4275,0.3976,0.5236,0.506,0.4858,0.3469,0.37,0.3783,0.3964,0.4278,0.5564,0.5995,0.6445,0.5064,0.6495,0.4459,0.5765,0.4772,0.5096,0.536
"569",0.6195,0.544,0.5971,0.539,0.559,0.6204,0.6213,0.6428,0.6185,0.613,0.588,0.56,0.5851,0.5436,0.6122,0.5718,0.48,0.5135,0.565,0.5025,0.6122,0.5773,0.708,0.624,0.614
"570",0.6275,0.6318,0.65,0.6668,0.5745,0.4233,0.4574,0.458,0.4375,0.4169,0.5474,0.5165,0.5165,0.6286,0.566,0.6535,0.5915,0.614,0.6708,0.54,0.5863,0.5221,0.5588,0.6536,0.546
"571",0.681,0.7158,0.7005,0.7668,0.713,0.4234,0.4725,0.443,0.4825,0.4488,0.6545,0.679,0.7348,0.7155,0.7258,0.5092,0.61,0.5965,0.57,0.5885,0.5825,0.4587,0.566,0.6007,0.58
"572",0.6715,0.6338,0.7107,0.69,0.663,0.3787,0.4502,0.3757,0.3985,0.4618,0.4403,0.515,0.5377,0.4759,0.4898,0.6686,0.7015,0.689,0.658,0.647,0.4205,0.4184,0.4349,0.3568,0.384
"573",0.639,0.6374,0.705,0.6984,0.7375,0.416,0.4497,0.3804,0.448,0.4282,0.5323,0.5195,0.4862,0.6154,0.5404,0.7188,0.7335,0.7135,0.8082,0.725,0.5992,0.4976,0.552,0.6398,0.644
"574",0.4385,0.4032,0.3946,0.4352,0.362,0.4706,0.5224,0.5295,0.5665,0.4803,0.4916,0.5,0.4706,0.5082,0.4942,0.5362,0.557,0.482,0.583,0.434,0.4553,0.5231,0.4592,0.4949,0.489
"575",0.702,0.6512,0.7147,0.6706,0.663,0.5348,0.4615,0.5765,0.5345,0.5423,0.7135,0.7285,0.7568,0.7325,0.7448,0.6189,0.611,0.644,0.6072,0.6735,0.5922,0.4859,0.5975,0.536,0.5955
"576",0.4015,0.3742,0.4337,0.4692,0.401,0.544,0.5507,0.5443,0.525,0.5203,0.7176,0.677,0.7119,0.7207,0.7041,0.6893,0.802,0.729,0.6448,0.715,0.5941,0.6297,0.5988,0.5941,0.51
"577",0.604,0.5244,0.5183,0.5674,0.665,0.42,0.3738,0.496,0.4745,0.4293,0.5869,0.554,0.5584,0.5485,0.5569,0.5929,0.4915,0.498,0.6426,0.5545,0.5884,0.6016,0.5869,0.5898,0.5635
"578",0.6195,0.544,0.5971,0.539,0.559,0.5844,0.6273,0.5739,0.57,0.5612,0.6661,0.5905,0.588,0.6452,0.654,0.5682,0.4825,0.5235,0.5288,0.494,0.6197,0.5182,0.598,0.6023,0.4855
"579",0.641,0.5898,0.6502,0.605,0.5785,0.4395,0.4642,0.5266,0.52,0.4755,0.7092,0.649,0.6929,0.6483,0.6437,0.3387,0.4495,0.3715,0.363,0.312,0.6667,0.6213,0.6385,0.6974,0.663
"580",0.5635,0.5866,0.6094,0.578,0.597,0.689,0.6414,0.6964,0.632,0.626,0.6182,0.5945,0.5985,0.5717,0.5826,0.6761,0.725,0.715,0.7098,0.6855,0.5132,0.6045,0.5387,0.5498,0.584
"581",0.5005,0.5396,0.5696,0.619,0.5595,0.6332,0.5877,0.6319,0.6185,0.5723,0.4934,0.509,0.4996,0.5726,0.5462,0.5281,0.5865,0.564,0.5998,0.5715,0.5822,0.5679,0.6789,0.6035,0.587
"582",0.581,0.611,0.5882,0.612,0.6035,0.6219,0.723,0.666,0.624,0.6932,0.5099,0.5515,0.5079,0.5045,0.4925,0.7296,0.7,0.6675,0.7346,0.648,0.558,0.6702,0.5831,0.6035,0.5865
"583",0.666,0.604,0.6348,0.6214,0.663,0.5662,0.6241,0.5408,0.5925,0.6157,0.5602,0.542,0.5336,0.5562,0.5902,0.5881,0.5015,0.4765,0.6408,0.5375,0.4279,0.5833,0.4697,0.5172,0.5475
"584",0.508,0.5006,0.5037,0.4562,0.4325,0.5328,0.5626,0.4847,0.468,0.5255,0.7321,0.702,0.7511,0.7425,0.7259,0.5663,0.635,0.571,0.5138,0.6015,0.4254,0.5751,0.4632,0.515,0.549
"585",0.661,0.6528,0.702,0.697,0.715,0.6658,0.6398,0.6685,0.6535,0.6102,0.5129,0.525,0.5201,0.5572,0.5464,0.7729,0.764,0.756,0.634,0.7665,0.5332,0.5406,0.5186,0.5463,0.488
"586",0.543,0.5198,0.5414,0.531,0.4865,0.6435,0.6006,0.6748,0.656,0.5853,0.4217,0.3975,0.3088,0.3659,0.4128,0.5646,0.586,0.4565,0.6286,0.4845,0.5987,0.5503,0.5485,0.5931,0.531
"587",0.555,0.5326,0.5412,0.5208,0.4995,0.5711,0.5829,0.6306,0.6385,0.558,0.5776,0.6025,0.6469,0.552,0.5565,0.4016,0.5975,0.494,0.456,0.4605,0.4563,0.5667,0.6636,0.6077,0.539
"588",0.649,0.5944,0.5735,0.695,0.704,0.6309,0.6296,0.5859,0.6305,0.6507,0.5911,0.5715,0.6133,0.552,0.5787,0.6243,0.683,0.6275,0.6896,0.6085,0.5386,0.628,0.5502,0.6769,0.5925
"589",0.576,0.558,0.5735,0.5038,0.6005,0.4624,0.5033,0.4659,0.4975,0.5282,0.5192,0.526,0.5625,0.5141,0.553,0.5597,0.553,0.5355,0.5214,0.5255,0.5778,0.5719,0.655,0.6081,0.6355
"590",0.646,0.6414,0.6416,0.68,0.6345,0.5709,0.4938,0.5006,0.5235,0.5412,0.6378,0.6415,0.6917,0.6751,0.6652,0.65,0.5935,0.6835,0.6308,0.639,0.5854,0.6307,0.639,0.6065,0.682
"591",0.4015,0.3878,0.4666,0.4728,0.4075,0.4229,0.4508,0.4369,0.4545,0.4305,0.7262,0.6855,0.7212,0.665,0.6504,0.6138,0.63,0.6155,0.6588,0.5405,0.3024,0.3315,0.4456,0.4181,0.431
"592",0.547,0.437,0.4521,0.5072,0.459,0.6006,0.6125,0.6202,0.628,0.5857,0.4558,0.505,0.542,0.5207,0.5255,0.5767,0.633,0.5185,0.5734,0.575,0.6458,0.6208,0.6414,0.6487,0.66
"593",0.7045,0.6252,0.7555,0.6942,0.642,0.5459,0.4902,0.5907,0.564,0.4951,0.5555,0.5885,0.5759,0.5357,0.5627,0.4607,0.4625,0.4675,0.5402,0.461,0.5996,0.5242,0.6855,0.5659,0.577
"594",0.5875,0.5006,0.5634,0.4898,0.5095,0.4575,0.4343,0.3997,0.4075,0.3971,0.616,0.605,0.6191,0.6928,0.6266,0.3396,0.341,0.3125,0.3512,0.345,0.5602,0.6514,0.6083,0.5462,0.5035
"595",0.5145,0.4458,0.4018,0.5512,0.5105,0.5983,0.5702,0.5553,0.55,0.6193,0.6061,0.615,0.6348,0.5846,0.6157,0.3122,0.379,0.4175,0.4266,0.4115,0.5469,0.5363,0.5173,0.5739,0.5085
"596",0.4735,0.45,0.4128,0.475,0.4595,0.3394,0.381,0.3633,0.3835,0.3724,0.4701,0.4715,0.4397,0.5351,0.5233,0.3487,0.4755,0.381,0.347,0.349,0.6416,0.6153,0.6021,0.6415,0.6145
"597",0.689,0.6416,0.6833,0.7176,0.6515,0.4868,0.4577,0.4838,0.533,0.4711,0.5549,0.5385,0.579,0.5501,0.5988,0.641,0.547,0.629,0.66,0.623,0.6353,0.6067,0.6641,0.6255,0.642
"598",0.749,0.7388,0.7504,0.8218,0.781,0.3652,0.3771,0.408,0.4075,0.4246,0.5723,0.528,0.5576,0.6357,0.5599,0.3485,0.339,0.3945,0.3538,0.318,0.4354,0.456,0.5171,0.4533,0.436
"599",0.423,0.4986,0.4845,0.488,0.46,0.4741,0.463,0.4508,0.4315,0.4712,0.4057,0.448,0.423,0.4978,0.478,0.6206,0.6295,0.633,0.6748,0.617,0.5888,0.6309,0.6128,0.6227,0.555
"600",0.7035,0.7376,0.7648,0.829,0.77,0.4788,0.4713,0.5598,0.567,0.4801,0.6128,0.6215,0.6614,0.6421,0.5996,0.5134,0.5675,0.422,0.554,0.491,0.6902,0.6555,0.6165,0.6306,0.7255
"601",0.6835,0.6196,0.7063,0.6434,0.7235,0.6436,0.6054,0.6749,0.6505,0.5987,0.6157,0.6085,0.6325,0.6843,0.6297,0.4815,0.521,0.5225,0.5048,0.4725,0.5985,0.6395,0.6503,0.6194,0.6595
"602",0.613,0.5992,0.5711,0.6338,0.552,0.4715,0.4553,0.4312,0.431,0.486,0.5691,0.5905,0.5675,0.5558,0.5773,0.68,0.5855,0.6035,0.6804,0.561,0.7204,0.6354,0.6356,0.6745,0.678
"603",0.69,0.7044,0.712,0.6746,0.7115,0.4997,0.5606,0.478,0.4645,0.4943,0.53,0.5355,0.5274,0.5012,0.5095,0.5828,0.4845,0.4645,0.6226,0.512,0.695,0.6051,0.5632,0.5702,0.6875
"604",0.669,0.641,0.6305,0.6928,0.6275,0.4952,0.4112,0.5064,0.4755,0.4991,0.5806,0.6295,0.5825,0.5919,0.6077,0.6682,0.5575,0.637,0.6104,0.6225,0.5713,0.4979,0.5529,0.6133,0.608
"605",0.642,0.571,0.6437,0.5864,0.561,0.5378,0.5482,0.5822,0.5415,0.5533,0.5287,0.562,0.5768,0.5931,0.5816,0.6222,0.649,0.652,0.6504,0.573,0.5464,0.5551,0.6615,0.5733,0.5695
"606",0.639,0.6766,0.6926,0.667,0.576,0.5215,0.5324,0.523,0.466,0.5468,0.5596,0.6195,0.6055,0.5364,0.5797,0.352,0.4805,0.391,0.3448,0.3655,0.6034,0.6532,0.5838,0.5663,0.6705
"607",0.4605,0.4708,0.4042,0.5306,0.425,0.6403,0.5802,0.5913,0.58,0.6128,0.566,0.537,0.5304,0.6223,0.581,0.4462,0.466,0.4365,0.5262,0.4125,0.5721,0.5144,0.5444,0.6023,0.594
"608",0.7155,0.6846,0.7372,0.6692,0.6355,0.3778,0.372,0.4535,0.444,0.3954,0.6435,0.6115,0.6359,0.7096,0.6322,0.6981,0.6935,0.6115,0.6898,0.6095,0.5751,0.676,0.6388,0.6376,0.5925
"609",0.7315,0.7592,0.7651,0.8402,0.7825,0.6318,0.6914,0.6621,0.6235,0.6654,0.7148,0.7305,0.7678,0.7441,0.7509,0.5779,0.5495,0.4475,0.6052,0.524,0.4766,0.5717,0.6056,0.5905,0.551
"610",0.6745,0.6188,0.5788,0.6434,0.6705,0.4304,0.3829,0.5078,0.4455,0.4224,0.492,0.4485,0.4585,0.5469,0.5134,0.6528,0.5735,0.5495,0.7128,0.6105,0.4305,0.4278,0.3463,0.4033,0.444
"611",0.6545,0.5464,0.5297,0.6332,0.662,0.6425,0.6715,0.6292,0.624,0.6617,0.6109,0.6035,0.6234,0.5498,0.6019,0.5824,0.4885,0.4745,0.647,0.5365,0.5506,0.5625,0.6221,0.6398,0.656
"612",0.6495,0.633,0.6926,0.704,0.734,0.4743,0.5415,0.4705,0.4675,0.4873,0.46,0.498,0.4614,0.4872,0.4637,0.6579,0.6905,0.694,0.7106,0.6945,0.5517,0.59,0.5453,0.574,0.558
"613",0.4995,0.4496,0.4884,0.3982,0.4755,0.5833,0.6159,0.5926,0.58,0.5955,0.6006,0.56,0.5907,0.6212,0.5836,0.6034,0.5365,0.608,0.6102,0.644,0.6011,0.5747,0.6503,0.6106,0.6415
"614",0.537,0.534,0.5051,0.4612,0.489,0.7138,0.7305,0.6765,0.685,0.6733,0.7059,0.685,0.7347,0.6788,0.6519,0.6046,0.6815,0.6435,0.6248,0.5925,0.5976,0.643,0.6097,0.6174,0.602
"615",0.4485,0.444,0.396,0.4716,0.4385,0.6618,0.6389,0.6858,0.673,0.6315,0.441,0.4485,0.4276,0.5253,0.5097,0.5568,0.63,0.5705,0.5038,0.597,0.4313,0.4472,0.3419,0.3118,0.2565
"616",0.5915,0.582,0.5927,0.544,0.5475,0.4656,0.4538,0.5303,0.5165,0.4768,0.5291,0.518,0.5485,0.4847,0.5163,0.5682,0.4825,0.5235,0.5288,0.494,0.5279,0.5263,0.562,0.5352,0.483
"617",0.6535,0.5448,0.5382,0.6398,0.6445,0.5399,0.5812,0.5635,0.547,0.5816,0.3469,0.37,0.3783,0.3964,0.4278,0.4731,0.592,0.5115,0.549,0.5475,0.5042,0.514,0.4957,0.5894,0.6
"618",0.641,0.664,0.6783,0.6608,0.599,0.3719,0.3951,0.3359,0.3275,0.3342,0.7267,0.697,0.7154,0.6589,0.6536,0.6761,0.725,0.715,0.7098,0.6855,0.7177,0.6608,0.7484,0.7279,0.666
"619",0.6435,0.6276,0.6601,0.6806,0.722,0.5782,0.5425,0.6265,0.6135,0.5554,0.5064,0.5395,0.5086,0.4657,0.4998,0.6769,0.725,0.689,0.7726,0.715,0.4459,0.4969,0.5197,0.4206,0.527
"620",0.575,0.5136,0.5738,0.5486,0.5615,0.6021,0.6415,0.6486,0.6295,0.6375,0.6987,0.654,0.7188,0.6257,0.6292,0.5703,0.5495,0.581,0.6162,0.532,0.6489,0.6408,0.5783,0.6182,0.6985
"621",0.6725,0.6644,0.6259,0.6182,0.647,0.5171,0.5246,0.5677,0.5765,0.5721,0.6637,0.6935,0.6586,0.6091,0.6499,0.5944,0.718,0.6775,0.5156,0.6015,0.654,0.6196,0.6463,0.6117,0.6195
"622",0.6505,0.6896,0.6599,0.6946,0.7285,0.4702,0.5545,0.4923,0.501,0.5423,0.4747,0.4505,0.4916,0.5086,0.5325,0.4989,0.537,0.3625,0.5096,0.427,0.3349,0.4255,0.3598,0.3587,0.3795
"623",0.3465,0.2996,0.3947,0.3474,0.369,0.6297,0.5584,0.565,0.5725,0.5961,0.5188,0.389,0.3986,0.4218,0.3991,0.5313,0.506,0.5165,0.539,0.5285,0.5713,0.6679,0.5608,0.6284,0.6395
"624",0.6915,0.723,0.7301,0.6814,0.7335,0.494,0.5556,0.5009,0.521,0.5475,0.6749,0.638,0.6311,0.6417,0.6749,0.7352,0.7445,0.6945,0.6784,0.7535,0.7423,0.661,0.6753,0.6538,0.685
"625",0.5275,0.513,0.5198,0.5666,0.4765,0.4392,0.3918,0.5074,0.451,0.4627,0.4782,0.4735,0.4344,0.4726,0.471,0.4613,0.494,0.498,0.5096,0.4535,0.5228,0.6277,0.5406,0.657,0.6025
"626",0.4585,0.508,0.4362,0.484,0.429,0.4688,0.4067,0.5359,0.5125,0.5035,0.464,0.4735,0.4613,0.5082,0.4452,0.4819,0.454,0.3845,0.5552,0.4045,0.579,0.5589,0.5378,0.5395,0.5545
"627",0.698,0.6168,0.6613,0.6438,0.5785,0.441,0.3945,0.4924,0.43,0.4915,0.5541,0.626,0.5884,0.5994,0.5952,0.7025,0.6155,0.673,0.7236,0.5925,0.5999,0.5841,0.5992,0.611,0.6585
"628",0.3555,0.3492,0.2587,0.348,0.2765,0.4451,0.4331,0.4329,0.4615,0.413,0.5122,0.447,0.433,0.474,0.471,0.3839,0.4255,0.371,0.4494,0.396,0.5169,0.5175,0.4735,0.4467,0.5225
"629",0.607,0.5786,0.5534,0.6174,0.5655,0.6277,0.5738,0.6564,0.6315,0.5999,0.504,0.477,0.4567,0.5402,0.5077,0.4109,0.391,0.31,0.3702,0.3105,0.7452,0.6635,0.6531,0.6567,0.7255
"630",0.669,0.6726,0.6442,0.697,0.6395,0.5585,0.4978,0.5067,0.5135,0.555,0.585,0.616,0.5595,0.5612,0.5786,0.6893,0.608,0.6455,0.7152,0.576,0.6064,0.6355,0.5461,0.6139,0.6995
"631",0.5615,0.6178,0.5933,0.5626,0.5695,0.4186,0.3892,0.498,0.419,0.4786,0.5138,0.588,0.5569,0.5477,0.5138,0.6715,0.582,0.66,0.6062,0.6295,0.6288,0.5487,0.6187,0.5225,0.657
"632",0.6895,0.6344,0.712,0.6654,0.635,0.6756,0.6913,0.6737,0.702,0.6453,0.5943,0.532,0.5662,0.651,0.5769,0.408,0.4465,0.3925,0.461,0.377,0.5871,0.4659,0.5183,0.6319,0.6255
"633",0.5755,0.4966,0.4912,0.4722,0.6395,0.5125,0.5277,0.5741,0.558,0.5459,0.4834,0.485,0.5066,0.54,0.5698,0.4707,0.564,0.4705,0.5662,0.5595,0.4179,0.5125,0.6322,0.5324,0.4855
"634",0.738,0.6776,0.7186,0.7106,0.719,0.6698,0.6293,0.6564,0.6505,0.5991,0.5915,0.5725,0.5818,0.6671,0.6088,0.5325,0.53,0.5515,0.5898,0.558,0.7129,0.66,0.7243,0.7119,0.671
"635",0.562,0.5444,0.5618,0.5532,0.6285,0.5313,0.4917,0.5334,0.539,0.4756,0.5402,0.5805,0.5728,0.5535,0.5388,0.6295,0.5675,0.4665,0.578,0.565,0.7083,0.6378,0.6716,0.6314,0.727
"636",0.651,0.6434,0.6322,0.7052,0.624,0.4315,0.4303,0.429,0.4585,0.4271,0.5101,0.567,0.5414,0.5273,0.5131,0.3985,0.4735,0.3995,0.4694,0.426,0.4786,0.5035,0.426,0.4199,0.5005
"637",0.4965,0.5066,0.4258,0.5666,0.451,0.4098,0.4291,0.4133,0.4515,0.4485,0.6704,0.661,0.694,0.6761,0.6886,0.4906,0.428,0.4695,0.4918,0.438,0.4119,0.4168,0.405,0.3985,0.4215
"638",0.56,0.5706,0.5285,0.619,0.5725,0.5979,0.5651,0.6508,0.6325,0.5477,0.567,0.551,0.5314,0.6132,0.5768,0.549,0.659,0.569,0.607,0.6365,0.5075,0.631,0.5567,0.4896,0.5985
"639",0.577,0.6098,0.5661,0.5146,0.5695,0.465,0.4079,0.5113,0.471,0.4973,0.3867,0.4025,0.3524,0.4215,0.4299,0.4901,0.4995,0.4305,0.4624,0.379,0.5038,0.5116,0.4434,0.4342,0.515
"640",0.503,0.4848,0.4793,0.4582,0.4425,0.3034,0.3558,0.3177,0.3345,0.3403,0.3762,0.4135,0.3889,0.4238,0.4262,0.3825,0.401,0.362,0.3784,0.314,0.5661,0.6987,0.6167,0.5993,0.6265
"641",0.6195,0.624,0.7095,0.6948,0.7255,0.5907,0.6024,0.5794,0.5175,0.5983,0.6802,0.6025,0.5874,0.6185,0.6387,0.5439,0.49,0.563,0.5966,0.5125,0.672,0.548,0.5799,0.6494,0.509
"642",0.608,0.5458,0.5132,0.521,0.5295,0.5954,0.5513,0.6629,0.645,0.5875,0.5481,0.5585,0.5892,0.5806,0.5615,0.5313,0.5435,0.549,0.5888,0.4705,0.5165,0.5893,0.5267,0.5182,0.517
"643",0.489,0.4716,0.4617,0.4448,0.4495,0.6729,0.608,0.6781,0.6315,0.6013,0.6707,0.6775,0.7156,0.7062,0.7103,0.4996,0.537,0.501,0.4688,0.3865,0.7237,0.6728,0.7475,0.6825,0.7
"644",0.5405,0.5078,0.5675,0.5306,0.459,0.644,0.6009,0.6089,0.621,0.6046,0.7014,0.6705,0.7511,0.7336,0.7193,0.5924,0.608,0.4505,0.5988,0.516,0.5842,0.5634,0.7215,0.5566,0.5535
"645",0.5645,0.5186,0.6019,0.4912,0.5635,0.4022,0.3636,0.3368,0.4725,0.3536,0.5451,0.562,0.6172,0.5723,0.5416,0.5134,0.527,0.4705,0.5606,0.505,0.3897,0.4096,0.3374,0.3054,0.345
"646",0.508,0.487,0.5344,0.5072,0.472,0.5252,0.5062,0.5902,0.541,0.508,0.5243,0.515,0.569,0.5708,0.5741,0.5802,0.636,0.5935,0.513,0.6725,0.5212,0.5538,0.5869,0.657,0.5845
"647",0.643,0.5998,0.6391,0.6112,0.6025,0.6967,0.6545,0.6986,0.629,0.6392,0.7001,0.684,0.7085,0.6496,0.6518,0.6722,0.715,0.6935,0.6962,0.673,0.5352,0.5442,0.541,0.4358,0.563
"648",0.6495,0.5788,0.6205,0.5774,0.627,0.6172,0.6323,0.6551,0.657,0.6056,0.5967,0.5955,0.6788,0.6799,0.6263,0.5646,0.494,0.4745,0.6632,0.5,0.5892,0.5887,0.5555,0.5284,0.5715
